Date,ABEV3,ALPA4,AMER3,ASAI3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BIDI11,BPAC11,BPAN4,BRAP4,BRFS3,BRKM5,BRML3,CASH3,CCRO3,CIEL3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LCAM3,LREN3,LWSA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RDOR3,RENT3,RRRP3,SANB11,SBSP3,SOMA3,SULA11,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIIA3,VIVT3,WEGE3,YDUQ3,IVVB11,SMAL11,BRL,FXI,CO1,CRY,IOE1,DXY,OD1,VIX,BTC,VXEWZ,EEM,UST10Y,NDX,SPX
10/18/2021,15.033,46.798,38.095,16.96,34.36,12.546,30.677,18.13,21.268,20.852,10.018,48.178,25.32,16.813,22.353,25.09,52.355,8.58,4.84,12.641,2.479,14.35,6.622,3.11,25.927,6.647,18.261,22.867,26.24,19.97,18.21,15.703,10.03,37.83,40.61,40.55,25.66,18.574,15.3,43.767,24.77,22.979,20.556,26.135,10.992,20.3,12.594,29.913,#N/A N/A,5.22,10.317,24.512,37.496,5.932,22.309,24.869,32.359,22.99,14.28,25.074,12.313,19.928,43.11,28.96,26.966,26.216,23.418,10.35,27.16,19.29,22.511,18.21,65.087,55.99,41.48,34.699,38.86,17.14,26.11,49.213,36.455,12.186,35.636,15.235,15.879,76.961,24.586,8.18,44.948,40.001,27.01,269.8,130.99,5.5127,223.3498,465.26548,1312.49333,578.32825,518.35749,6.368,89.98553,61367.44,182.61932,281.66093,1.6002,84418.07031,24752.69711
10/19/2021,14.571,45.068,38.056,16.55,30.8,12.158,29.173,17.532,20.61,20.448,9.758,44.907,23.916,16.07,21.932,24.06,50.877,8.14,4.43,12.134,2.251,14.027,6.365,2.9,25.401,6.529,17.617,22.169,25.466,18.86,16.9,15.126,9.52,37.439,39.15,39.26,24.94,18.276,14.76,41.923,24.24,21.429,19.565,25.81,10.803,18.8,12.074,28.686,#N/A N/A,5.13,9.934,23.932,36.932,5.602,21.688,23.454,30.957,21.37,13.73,24.629,11.444,18.993,40.32,28.82,25.787,24.934,22.379,9.95,26.77,18.33,22.065,17.58,63.334,53.322,39.1,33.207,38.02,15.85,25.258,48.155,35.994,11.971,34.232,14.435,15.395,76.075,23.104,7.8,44.426,39,25.17,274.01,125.2,5.5847,231.71481,473.45318,1325.82862,587.64065,521.61096,6.422,87.36736,64121.31,213.18749,287.87447,1.6372,85757.57466,25150.83702
10/20/2021,14.773,45.186,38.7,16.77,30.56,12.731,29.658,18.111,21.229,20.516,9.361,48.029,24.519,15.903,21.462,23.65,52.293,8.08,4.26,12.333,2.289,14.065,6.059,2.89,25.547,6.51,17.169,21.825,25.337,18.63,16.62,15.194,9.5,38.173,37.84,37.98,24.65,18.7,14.69,42.065,24,21.263,19.346,25.356,10.657,18.12,11.704,28.736,#N/A N/A,5.22,10.134,24.483,36.98,5.563,21.824,22.543,31.415,22.48,13.25,24.307,11.356,18.856,39.59,28.87,26.224,25.29,21.371,10.45,26.9,18.51,21.48,17.09,63.394,51.54,38,34.29,37.78,15.29,25.991,47.829,36.186,12.078,33.267,14.583,14.783,73.581,23.094,7.49,44.513,39.753,24.9,274.99,124.88,5.5978,231.23722,475.6831,1332.21808,526.27555,518.57334,6.44,85.85797,65996.35,207.57786,286.68177,1.6567,85296.54179,25143.19393
10/21/2021,14.571,43.921,34.536,16.43,29.69,12.633,28.401,17.66,20.875,20.679,9.023,42.892,23.233,14.65,20.881,22.8,50.408,7.64,3.93,11.846,2.222,13.087,5.931,2.72,24.875,6.264,16.604,20.931,24.871,17.65,15.59,14.268,8.87,37.742,36.24,36.08,24.13,18.478,14.6,40.887,23.84,20.073,19.079,24.633,10.306,17.82,11.604,28.019,#N/A N/A,5.05,9.87,24.07,36.406,5.427,21.824,21.346,30.022,22.15,12.41,23.938,10.606,17.785,39.39,27.56,25.412,24.436,20.073,9.96,26.29,17.8,21.183,16.39,61.004,49.181,35.8,33.701,36.5,15.06,25.396,48.62,35.879,11.697,32.411,13.792,13.983,72.377,21.901,6.92,43.816,39,24,280,119.5,5.6612,235.56099,478.1988,1337.20005,639.15588,529.96929,6.578,84.83352,62680.43,235.7931,290.42593,1.7011,87544.06476,25714.4466
10/22/2021,14.437,43.169,32.879,16.11,29.19,12.255,27.534,17.081,20.089,20.843,8.985,40.039,22.571,14.288,21.235,22.01,48.558,7.18,3.91,11.459,2.241,12.697,5.971,2.62,24.505,6.077,16.409,20.567,24.891,17.1,15.18,14.064,8.29,37.077,35.47,35.06,24.25,18.305,14,39.49,23.14,19.293,18.583,24.79,10.52,17.08,11.604,27.44,#N/A N/A,5.01,9.588,23.145,36.338,5.223,23.473,20.782,28.817,20.18,12.42,23.777,10.399,17.113,39.88,26.31,24.912,24.195,19.513,9.26,26.48,18.3,21.381,16.58,60.635,47.628,33.95,33.549,35.68,14.88,25.396,52.177,35.351,11.59,31.734,13.338,14.171,73.263,21.384,6.97,43.119,38.544,22.65,278.88,116.85,5.6497,238.12713,488.0855,1356.33213,615.34755,534.37749,6.61,88.05284,60726.01,256.6258,292.62337,1.6324,87625.24246,25935.92634
10/25/2021,14.696,44.909,33.454,16.13,29.36,12.517,28.106,17.355,20.394,21.583,8.946,42.114,23.105,14.288,21.705,21.73,49.585,7.27,4.01,11.797,2.346,12.792,5.921,2.7,24.943,6.097,16.711,21.304,25.893,18.15,15.39,14.591,8.73,37.86,36.64,36.1,24.12,18.507,14.58,40.174,24.01,19.673,19.146,25.931,11.06,17.2,11.844,28.215,#N/A N/A,5.05,9.716,23.598,36.192,5.418,23.473,21.306,29.536,20.94,12.34,23.493,10.744,17.59,40.65,26.92,26.439,25.851,19.893,9.75,27.42,18.3,22.204,16.74,62.747,48.265,38.1,33.986,36.15,15.15,25.704,50.863,35.716,11.688,33.227,13.555,14.497,74.149,22.488,7.09,43.429,39.198,22.35,276.5,120,5.5568,233.03003,478.73213,1339.40219,596.32829,522.28511,6.8,84.84565,62544.64,230.87593,286.9615,1.6307,86372.14999,25422.9641
10/26/2021,14.591,43.426,31.592,15.95,26.9,11.798,27.811,16.953,19.932,21.324,8.637,39.72,22.314,13.74,21.396,20.98,50.47,6.97,3.74,11.349,2.184,12.697,5.714,2.51,25.138,5.969,16.74,20.37,24.236,16.91,14.61,14.107,8.5,37.703,36.18,35.9,23.17,18.921,14.07,38.416,23.91,18.171,18.803,26.015,11.18,16.18,11.524,27.499,#N/A N/A,4.86,9.534,23.342,35.919,5.107,23.153,19.921,28.313,19.67,11.98,23.295,10.27,16.85,40.56,25.93,26.135,25.602,18.974,9.29,27.15,17.98,21.867,16.29,60.107,45.289,37.38,33.34,35.56,14.17,25.258,49.855,35.255,11.307,33.247,13.071,14.042,73.36,21.146,6.66,43.342,39.307,21.1,277.98,115.5,5.5668,229.38022,483.18336,1348.79964,600.12752,525.40044,7.01,89.36655,62096.9,235.1045,286.76742,1.6079,87014.89188,25584.0556
10/27/2021,14.648,42.318,32.089,15.64,26.36,11.769,27.782,17.238,20.197,21.641,8.763,39.999,22.551,14.053,20.93,21.35,50.408,7.15,3.57,11.578,2.241,12.764,5.605,2.65,25.645,5.969,16.808,20.203,24.306,16.59,15.2,14.226,8.67,38.643,36.37,36.22,22.49,19.238,14.52,38.986,24.39,19.078,18.126,25.365,11.009,15.89,11.864,27.99,#N/A N/A,4.85,9.579,23.519,36.532,5.204,22.58,20.574,29.104,20.4,11.6,23.919,10.556,17.619,39.57,25.83,26.171,25.539,18.804,9.37,25.35,18.3,22.779,16.2,60.366,46.145,36.49,33.33,36.28,13.7,26.229,47.809,35.553,11.111,33.048,13.575,14.013,71.694,21.484,6.62,43.148,38.851,21.9,275.2,116.01,5.5384,226.18912,471.77032,1332.81141,600.76267,523.2088,7.26,94.71104,58924.76,239.78962,283.71038,1.5413,87004.69974,25388.3607
10/28/2021,16.073,42.714,29.329,15.65,26.01,11.692,27.534,17.071,20.129,21.324,8.782,39.411,22.393,13.623,20.641,22.75,49.939,7.08,3.57,11.429,2.137,12.308,5.428,2.54,25.177,5.91,16.662,19.8,23.849,16.53,14.4,13.682,8.26,38.114,35.94,35.55,22.37,18.921,14.37,37.332,23.44,18.493,17.478,25.412,10.915,15.74,11.724,27.519,#N/A N/A,4.77,9.534,23.47,36.493,4.961,22.891,20.04,29.086,20,11.15,23.815,10.172,17.931,38.91,25.71,26.421,25.78,18.954,8.67,23.51,17.52,22.511,16.1,59.261,45.737,34.91,33.33,36.12,13.36,25.367,48.333,35.265,10.955,32.759,13.209,14.151,70.971,21.096,6.37,43.545,37.493,21.6,281.9,113.3,5.6465,228.04291,473.13638,1338.11801,601.34422,523.77746,7.658,92.75314,61395.58,232.52813,285.6857,1.58,88534.41139,25791.4319
10/29/2021,16.352,38.204,28.959,15.29,24.87,11.565,27.144,16.678,19.549,21.247,9.41,35.411,22.304,13.006,20.064,23.23,48.195,7.17,3.31,11.359,2.08,12.232,5.201,2.48,25.635,5.821,16.223,19.456,22.599,15.97,14.09,13.173,8.19,38.095,33.83,33.84,21.93,18.853,14.4,37.656,22.88,17.8,17.945,24.948,10.726,15.18,11.534,27.538,#N/A N/A,4.69,9.333,22.919,38.022,4.845,22.251,19.525,28.979,18.3,10.81,25.084,10.014,18.038,38.9,25.53,24.707,24.258,18.744,8.43,23.47,17.11,23.046,15.99,58.763,45.09,32.34,32.703,35.2,13.12,25.743,48.649,35.197,10.955,32.61,12.893,13.084,68.959,20.858,6.15,44.048,36.671,20.86,283,111.2,5.6365,225.16236,476.41792,1342.05539,565.43855,531.42787,7.65,91.80559,62395.66,247.80733,283.29,1.5521,89493.33867,26002.43602
11/1/2021,16.708,38.293,30.441,14.98,27.1,11.633,27.763,17.218,20.227,21.208,9.458,42.204,23.411,13.75,20.617,23.1,47.479,7.46,3.66,11.041,2.127,12.374,5.309,2.8,25.382,5.851,16.847,19.849,22.966,16.81,14.53,13.64,8.29,38.291,34.89,34.59,22.33,19.2,14.36,38.311,22.98,18.278,18.212,24.67,10.709,16.45,11.764,28.314,#N/A N/A,4.86,9.57,23.832,36.182,5.087,21.813,19.802,29.851,18.63,11.3,24.08,10.478,18.516,40.16,25.92,25.626,24.925,19.284,8.95,23.4,16.86,23.294,16.56,58.753,45.369,34.8,34.423,35.73,13.59,25.734,48.333,35.332,11.19,32.948,12.864,12.936,69.643,21.633,6.65,45.054,36.631,21.19,284,114.7,5.6849,230.4641,480.83937,1357.93841,569.16493,532.88542,7.67,93.14808,60727.52,251.40333,287.04255,1.5557,90283.14086,26188.57502
11/2/2021,16.708,38.293,30.441,14.98,27.1,11.633,27.763,17.218,20.227,21.208,9.458,42.204,23.411,13.75,20.617,23.1,47.479,7.46,3.66,11.041,2.127,12.374,5.309,2.8,25.382,5.851,16.847,19.849,22.966,16.81,14.53,13.64,8.29,38.291,34.89,34.59,22.33,19.2,14.36,38.311,22.98,18.278,18.212,24.67,10.709,16.45,11.764,28.314,#N/A N/A,4.86,9.57,23.832,36.182,5.087,21.813,19.802,29.851,18.63,11.3,24.08,10.478,18.516,40.16,25.92,25.626,24.925,19.284,8.95,23.4,16.86,23.294,16.56,58.753,45.369,34.8,34.423,35.73,13.59,25.734,48.333,35.332,11.19,32.948,12.864,12.936,69.643,21.633,6.65,45.054,36.631,21.19,284,114.7,5.6849,224.42256,481.4214,1359.26537,562.47871,534.66643,7.67,91.09048,63141.03,253.49633,284.7804,1.5488,90763.67443,26313.66863
11/3/2021,17.16,40.479,32.44,15.43,27.7,11.653,27.944,17.176,20.059,21.747,9.709,44.468,23.56,13.662,19.062,23.83,47.895,7.72,3.66,11.419,2.203,12.65,5.142,2.89,26.015,5.989,16.876,20.213,21.915,16.64,15.11,13.937,8.81,39.084,35.22,35.01,22.35,19.536,14.82,39.214,22.97,19.156,19.136,23.696,10.212,17.55,12.374,29.167,#N/A N/A,4.89,9.652,24.058,35.792,5.282,22.069,21.079,31.343,20.32,11.55,24.468,10.921,19.129,40.52,24.8,24.537,23.901,20.792,8.99,23.8,18,23.641,17.32,62.049,48.076,35.56,34.509,36.6,14.8,27.24,49.183,36.042,12.127,34.162,13.308,12.215,64.356,22.727,6.9,48.035,37.344,22.64,283.3,118.1,5.5537,224.09059,461.29214,1326.58426,555.89308,528.09769,7.674,84.95562,62776.06,263.9813,283.28942,1.6034,90832.1859,26221.29893
11/4/2021,17.208,39.953,31.972,15.2,26.23,11.594,27.287,16.243,18.731,21.776,10.067,43.401,23.134,12.605,18.943,23.28,47.107,7.65,3.58,11.419,2.232,12.384,5.152,2.66,25.888,5.88,16.545,19.889,21.161,16.09,14.78,13.733,8.63,38.956,33.17,32.99,21.71,19.142,14.88,38.026,22.6,18.629,19.05,23.677,10.1,16.92,12.254,28.569,#N/A N/A,4.8,9.333,22.789,36.883,5.204,22.01,21.108,30.66,20.62,11.08,25.349,10.843,19.1,39.05,22.89,23.814,23.145,20.612,8.8,23.39,17.91,24.067,17.23,56.98,48.037,34.55,33.083,35.8,14.83,27.28,48.719,35.476,12.059,34.292,12.231,12.146,63.624,21.882,6.58,48.074,37.384,21.99,285.9,115.8,5.603,222.47825,452.57037,1311.80954,515.17239,530.15472,7.664,86.76045,61365.05,264.21478,282.27253,1.5262,91852.79181,26298.19315
11/5/2021,17.228,40.63,34.078,15.24,28.4,12.012,27.896,16.901,19.655,21.968,10.047,46.054,24.173,12.781,18.514,23.71,48.399,7.79,3.76,11.648,2.175,12.545,5.457,2.68,26.19,5.861,16.379,20.429,21.072,16.95,15.61,14.183,8.91,38.672,34.17,33.96,23.11,19.344,15.39,38.606,22.91,19.39,19.718,22.731,9.834,18.3,12.744,28.736,#N/A N/A,4.79,9.26,22.514,37.749,5.35,22.188,21.92,31.253,22.05,12.44,24.96,11.277,19.684,39.49,23.2,23.831,23.011,20.422,9.24,27.57,18.3,23.998,16.99,57.378,49.858,35.5,33.457,36.17,14.79,27.895,48.768,35.303,12.557,34.839,12.31,11.899,61.737,22.478,7.29,48.683,37.344,22.48,282.95,118.5,5.5424,214.74931,456.76617,1297.34124,505.98904,520.69362,7.666,90.97784,60976.2,252.8389,276.98809,1.4513,90311.95729,25932.71437
11/8/2021,17.074,40.152,31.865,15.42,28.15,11.886,28.077,16.567,19.203,21.949,10.076,42.692,23.678,12.037,19.223,23.17,49.372,7.59,3.59,11.389,2.27,12.555,5.724,2.8,25.986,5.861,16.594,20.292,21.518,16.72,14.93,13.92,8.78,38.702,34.07,33.65,22.88,19.306,15.21,38.302,22.78,18.62,19.508,23.635,10.072,18.19,12.754,28.353,#N/A N/A,4.76,9.242,22.396,36.961,5.185,22.138,21.494,30.66,21.35,11.93,25.443,11.148,19.363,38.96,23.04,24.224,23.252,19.583,9.07,27.76,18.13,23.988,16.76,57.767,48.265,34.89,33.233,35.63,14.59,27.825,49.035,35.005,12.508,34.342,12.31,12.443,65.097,22.14,7.06,49.157,36.77,22.84,283.97,117.35,5.5422,218.08736,462.56095,1305.97095,508.66331,521.43587,7.664,95.47285,66138.54,263.68691,280.74991,1.4897,90571.85113,26067.63531
11/9/2021,17.218,41.068,34.302,15.5,27.78,12.274,28.039,16.44,18.977,22.545,10.047,42.722,22.689,11.9,18.885,23.54,49.824,7.87,3.79,11.548,2.373,12.792,5.684,2.8,26.278,6.097,17.091,20.665,21.141,17.1,15.61,14.166,8.92,38.849,34.94,34.55,23.37,19.44,15.53,38.787,23.27,19.712,19.889,23.824,10.142,17.57,13.273,28.971,#N/A N/A,4.89,9.142,22.169,36.747,5.272,21.99,21.821,31.965,21.72,13.13,25.405,11.563,19.714,40.74,23.51,24.599,23.715,20.802,9.31,26.5,18.64,24.166,16.93,57.697,49.37,35.68,32.844,36.22,14.71,28.489,48.422,35.437,12.508,34.949,12.864,12.601,63.499,22.746,7.54,48.18,36.462,22.78,280,119.25,5.4852,213.73045,464.39093,1295.92019,502.53604,514.64791,7.68,97.39173,67734.04,252.46258,276.29291,1.4358,88846.34334,25663.9254
11/10/2021,17.083,41.815,33.561,15.97,26.44,12.303,29.325,17.215,20.049,22.237,9.941,43.69,23.51,12.311,18.881,23.12,43.903,8.03,3.87,11.568,2.316,13.068,5.507,2.75,26.989,6.175,16.457,20.921,21.002,17.44,16.18,14.115,8.8,39.23,35.6,35.06,22.64,19.892,15.42,40.212,24.09,20.365,20.089,23.526,10.043,17.34,13.293,28.598,#N/A N/A,4.86,9.351,22.73,36.863,5.408,21.941,22.642,32.401,21,13.02,24.61,12.105,20.376,40.52,23.82,24.394,23.528,21.86,9.31,25.71,19.26,23.244,16.84,57.309,50.266,34.11,34.148,36.67,14.81,29.421,48.175,36.061,12.771,34.939,12.814,12.512,63.258,22.846,7.05,47.764,35.957,23.3,278.46,120.75,5.498,215.81816,452.9581,1286.19602,503.17198,519.88239,7.656,102.661,64293.61,250.1574,275.33527,1.5493,87618.50773,25469.08218
11/11/2021,16.949,41.964,34.458,15.9,29.04,12.769,28.763,17.382,20.147,22.401,9.75,46.343,23.708,13.222,19.936,22.9,42.611,8.27,4.27,11.807,2.354,13.248,6.059,2.77,27.321,6.195,16.399,21.491,22.57,18.3,16.57,14.922,9.05,39.416,35.92,35.38,22.99,20.392,15.52,40.754,24.76,21.155,20.394,24.936,10.508,18.09,13.733,28.853,#N/A N/A,5.01,9.324,22.681,37.185,5.486,22.799,23.81,33.558,20.9,13.65,24.752,12.303,20.678,40.02,23.81,24.394,23.545,22.779,9.7,25.67,19.58,22.689,17.18,57.757,52.874,33.65,33.807,36.93,15.32,29.114,50.092,35.197,12.849,36.193,13.269,13.292,65.492,23.045,6.17,47.619,36.175,24.22,273.9,123.6,5.4045,221.29074,447.96207,1283.60242,496.03135,514.4942,7.658,95.4629,65069.89,242.00871,276.22991,1.5493,86665.11983,25132.09391
11/12/2021,16.852,41.606,36.467,15.53,28.76,12.672,28.715,17.441,20.344,22.199,9.35,45.036,22.699,12.713,19.875,22.87,42.921,8.53,3.87,11.737,2.287,13.22,6.03,2.79,26.541,6.136,16.915,20.754,22.262,16.59,15.91,15.007,8.88,38.868,35.62,35,21.97,20.248,15.36,41.277,24.26,20.2,19.718,25.224,10.558,17.55,13.193,28.873,#N/A N/A,4.72,9.315,22.632,37.214,5.321,22.799,22.86,31.876,19.1,11.15,25.093,12.096,20.678,33,23.48,24.84,24.026,21.94,9.33,24.36,19,22.679,16.77,56.621,51.401,32,34.119,36.05,15.36,29.173,50.764,35.044,12.801,35.397,13.318,13.331,65.771,22.637,6.21,47.687,35.333,23.81,278.12,120.8,5.4565,223.70353,448.80432,1294.94166,541.935,519.57968,7.652,88.97435,64100.68,248.9534,279.86035,1.5613,88482.12457,25577.25842
11/15/2021,16.852,41.606,36.467,15.53,28.76,12.672,28.715,17.441,20.344,22.199,9.35,45.036,22.699,12.713,19.875,22.87,42.921,8.53,3.87,11.737,2.287,13.22,6.03,2.79,26.541,6.136,16.915,20.754,22.262,16.59,15.91,15.007,8.88,38.868,35.62,35,21.97,20.248,15.36,41.277,24.26,20.2,19.718,25.224,10.558,17.55,13.193,28.873,#N/A N/A,4.72,9.315,22.632,37.214,5.321,22.799,22.86,31.876,19.1,11.15,25.093,12.096,20.678,33,23.48,24.84,24.026,21.94,9.33,24.36,19,22.679,16.77,56.621,51.401,32,34.119,36.05,15.36,29.173,50.764,35.044,12.801,35.397,13.318,13.331,65.771,22.637,6.21,47.687,35.333,23.81,278.12,120.8,5.4565,221.90325,447.89454,1296.24665,468.64727,520.80779,7.652,90.01561,63899.88,259.18382,278.7871,1.6145,88373.16826,25562.46864
11/16/2021,16.852,40.302,33.269,14.84,27.69,12.381,28.315,17.402,20.314,22.276,8.97,42.762,21.71,11.715,19.483,22.63,42.656,8.42,3.56,11.826,2.22,13.011,5.823,2.61,25.479,6.077,16.49,20.439,20.943,15.5,14.98,14.599,8.73,38.535,34.55,34.05,21.5,19.998,15.05,41.106,24.01,18.844,19.06,25.264,10.508,16.87,12.853,28.51,#N/A N/A,4.56,9.142,22.396,36.99,5.029,22.73,22.642,30.868,16.85,9.74,24.336,11.513,20.278,30.61,23.82,25.215,24.275,20.392,9.04,23.51,18.2,22.874,16.68,54.48,50.654,31.35,33.379,35.29,14.59,28.876,52.543,34.4,12.644,34.61,13.101,12.946,63.874,22.2,5.73,47.899,35.065,22.48,281.01,116.75,5.4976,226.16733,452.88691,1304.8291,468.81479,526.97619,7.654,89.94005,60488.5,257.34833,280.97399,1.6335,89609.13833,25827.68478
11/17/2021,16.881,40.819,32.411,14.26,27.8,12.294,27.915,17.461,20.403,21.804,8.67,39.63,20.741,11.166,19.363,22.49,40.894,8.37,3.72,11.777,2.143,12.745,5.744,2.57,24.515,5.989,16.18,20.469,20.764,15.18,14.59,14.412,8.65,38.291,32.26,31.8,20.95,19.748,15.01,39.832,23.58,18.424,18.24,25.145,10.499,16.93,12.584,28.225,#N/A N/A,4.3,9.133,22.484,36.35,4.874,22.621,22.672,30.64,15.26,9.27,24.071,11.287,19.762,29.72,22.81,24.635,23.661,19.463,8.77,23.06,17,23.182,16.78,54.301,51.271,30.11,33.554,34.7,14.47,28.023,51.792,33.949,12.517,34.352,13.209,12.65,62.594,21.852,5.56,47.667,35.451,22.48,282.96,114.24,5.5241,224.22035,442.27055,1300.89298,466.85824,527.92603,7.654,94.2607,60117.19,266.97099,280.27029,1.5889,89842.78844,25830.3519
11/18/2021,16.939,42.84,32.547,13.98,27.36,12.109,27.706,17.245,20.206,21.862,8.93,38.852,20.602,11.48,18.526,22.52,41.231,8.46,4.1,11.866,2.085,12.783,5.625,2.55,24.573,5.989,16,20.616,19.653,15.11,14.53,14.438,8.62,38.418,32.53,32,21.06,19.815,15.22,40.355,23.53,18.649,18.298,24.112,10.152,16.65,13.053,28.48,#N/A N/A,4.21,9.069,22.11,37.33,4.922,22.7,23.226,31.501,15.72,8.99,24.601,11.375,20.288,30.35,22.5,24.617,23.626,19.523,8.84,22.04,17.52,23.033,16.75,54.53,52.376,29.87,33.428,34.43,14.55,28.321,51.575,33.94,12.517,35.198,13.358,11.929,60.022,22.07,5.58,48.016,35.6,22.96,284.68,114.9,5.5663,221.7254,452.36057,1316.11367,459.50445,532.00816,7.654,97.94464,57595.39,267.60769,279.82035,1.5855,91780.47355,26195.81963
11/19/2021,16.737,42.86,32.732,14.08,27.76,12.109,27.668,17.274,20.186,21.381,8.89,40.707,20.682,11.206,18.959,22.67,41.735,8.49,3.97,11.956,2.114,12.925,5.852,2.51,25.089,6.107,16.15,20.705,21.22,15.28,15.12,14.591,8.91,38.917,33.04,32.53,20.72,20.123,15.5,40.782,23.46,19.146,18.383,24.618,10.251,16.71,13.183,28.392,#N/A N/A,4.12,9.06,21.923,37.29,5.029,23.124,23.701,31.965,15.05,9.27,24.506,11.632,20.619,30.41,22.86,24.278,23.234,19.523,9.11,21.46,17.68,23.252,17.02,55.476,53.571,29,33.175,34.97,15.27,27.359,52.948,34.064,13.162,35.158,13.427,12.097,61.659,22.041,5.72,51.286,35.471,22.4,286.41,115.4,5.6102,223.95213,441.05821,1313.96715,461.7349,536.89017,7.654,100.13123,57869.63,272.88695,280.51536,1.5462,92658.22927,26265.35477
11/22/2021,16.669,40.999,30.578,13.79,27.2,11.75,27.515,17.048,19.842,20.987,8.7,34.962,19.633,10.716,19.804,21.39,41.576,8.24,3.68,11.568,2.037,12.754,5.892,2.41,24.807,6.008,15.8,20.311,21.627,14.83,14.4,14.574,8.65,38.408,32.07,31.72,20.37,19.95,15.03,40.668,22.97,18.239,17.831,25.254,10.469,16.2,12.764,28.176,20.89,4,8.969,21.978,36.65,4.689,22.72,23.177,30.838,13.66,8.84,23.711,11.326,19.986,29.66,22.79,24.501,23.465,19.114,9.02,21.53,16.94,23.242,16.86,53.803,52.536,29.12,32.883,34.24,14.34,26.566,51.841,33.834,13.386,32.948,13.071,12.452,65.088,21.683,5.71,50.241,34.361,21.79,285.69,114,5.5969,221.04182,445.51503,1315.07037,478.43143,539.69367,7.654,107.15838,56278.01,274.35229,278.2119,1.6236,91568.0401,26177.16631
11/23/2021,16.554,40.182,30.509,13.86,26.9,11.633,28.668,17.471,20.226,20.698,9.02,34.712,20.128,10.569,20.262,21.58,44.355,8.22,3.48,11.409,2.047,12.963,6,2.37,24.914,6.116,16.02,20.911,22.371,15.39,14.42,14.973,8.33,38.428,32.9,32.51,20.59,20.114,15.01,41.942,23.45,17.8,17.754,25.403,10.598,15.64,12.833,27.97,20.4,4.09,9.051,22.346,36.86,4.787,22.72,23.681,30.808,13.21,8.6,24.345,11.336,19.879,29.15,23.05,25.653,24.747,18.345,9.26,22.67,16.91,23.491,17.56,53.613,53.242,30.68,33.253,34.41,14.05,26.566,52.533,34.208,13.533,31.306,13.723,13.045,66.802,22.299,5.92,49.351,33.856,21.31,285.45,113,5.5909,222.07597,464.69757,1344.44837,497.70838,544.75924,7.652,109.41367,57709.14,267.60618,280.71094,1.6651,92062.8491,26482.28499
11/24/2021,16.458,40.242,31.182,13.72,26.56,11.837,29.199,17.785,20.747,20.804,8.91,36.109,20.326,11.118,20.538,21.61,45.187,8.27,3.44,11.508,2.085,12.802,6.138,2.46,24.963,6.008,16.1,20.852,22.738,15.73,14.5,15.143,8.42,38.291,32.8,32.3,20.6,20.316,14.89,42.199,23.22,17.673,17.716,25.82,10.707,15.59,12.524,27.96,20.4,4.2,9.194,22.943,36.26,4.816,23.114,23.375,30.274,13.85,8.82,23.825,11.277,19.84,28.09,23.19,26.153,25.255,18.545,9.55,21.9,16.89,23.352,17.55,51.94,52.625,29.8,33.856,34.22,13.77,26.596,53.877,34.074,13.621,31.973,13.674,13.499,68.352,21.971,5.87,49.128,33.231,21.71,286.21,113.3,5.6013,220.71785,460.24633,1333.87331,512.96543,542.08349,7.654,103.96811,57331.67,263.3896,277.83891,1.6341,91589.35442,26307.95972
11/25/2021,16.583,41.546,31.67,13.85,27.15,12.012,30.715,17.854,20.914,21.285,8.94,37.465,21.414,12.037,20.633,21.56,45.833,8.49,3.55,11.747,2.085,12.963,6.119,2.5,25.343,6.057,16.34,21.157,23.244,16.81,15.21,15.618,8.58,38.516,33.61,33.05,21.04,20.498,14.88,42.968,23.15,18.659,18.059,26.058,10.816,17.1,12.264,28.304,21.15,4.25,9.277,23.153,35.37,4.922,23.301,24.117,30.432,14.31,8.7,23.143,11.73,20.162,27.53,23.7,27.233,26.367,19.144,9.7,22.08,17.18,23.401,17.91,51.791,53.859,29.71,34.44,34.95,14.2,26.774,54.085,34.468,13.875,32.241,13.97,13.647,67.89,22.14,5.95,49.641,33.499,22.2,285.5,115.37,5.5633,220.71785,457.45564,1333.87331,525.34706,538.43118,7.654,103.96811,58855.15,263.3896,277.83891,1.6341,91589.35442,26307.95972
